athID	stuNo	stuIDs	nodeID	pantrID
AT1G18620	1	VdnPW1_121656	AT1G18620	VdnPW1_121656
AT1G18640	2	VdnDe1_95569|SdnPW1_51595	AT1G18640	VdnDe1_95569
AT1G18640	2	VdnDe1_95569|SdnPW1_51595	AT1G18640	SdnPW1_51595
AT1G18650	2	VdnDe6_91147|CLCdnPW46_55360	AT1G18650	VdnDe6_91147
AT1G18650	2	VdnDe6_91147|CLCdnPW46_55360	AT1G18650	CLCdnPW46_55360
AT1G18660	1	CLCdnDe11_18659	AT1G18660	CLCdnDe11_18659
AT1G18670	2	Sotub03g029140.1.1|CLCdnRY11_36736	AT1G18670	Sotub03g029140
AT1G18670	2	Sotub03g029140.1.1|CLCdnRY11_36736	AT1G18670	CLCdnRY11_36736
AT1G18680	1	CLCdnPW22_17473	AT1G18680	CLCdnPW22_17473
AT1G18700	1	CLCdnDe14_23780	AT1G18700	CLCdnDe14_23780
AT1G18720	1	TPW_comp57256_c0_seq1	AT1G18720	TPW_comp57256_c0_seq1
AT1G18730	2	Sotub12g015660.1.1|VdnPW4_76781	AT1G18730	VdnPW4_76781
AT1G18730	2	Sotub12g015660.1.1|VdnPW4_76781	AT1G18730	Sotub12g015660
AT1G18740	2	CLCdnDe11_15092|CLCdnDe6_19435	AT1G18740	CLCdnDe6_19435
AT1G18740	2	CLCdnDe11_15092|CLCdnDe6_19435	AT1G18740	CLCdnDe11_15092
AT1G18750	1	CLCdnDe2_101904	AT1G18750	CLCdnDe2_101904
AT1G18770	1	PGSC0003DMP400065673	AT1G18770	PGSC0003DMC400065673
AT1G18790	1	Sotub05g019100.1.1	AT1G18790	Sotub05g019100
AT1G18800	2	Sotub12g014740.1.1|CLCdnDe12_9305	AT1G18800	Sotub12g014740
AT1G18800	2	Sotub12g014740.1.1|CLCdnDe12_9305	AT1G18800	CLCdnDe12_9305
AT1G18810	2	CLCdnPW12_23562|VdnDe1_123350	AT1G18810	VdnDe1_123350
AT1G18810	2	CLCdnPW12_23562|VdnDe1_123350	AT1G18810	CLCdnPW12_23562
AT1G18835	1	Sotub03g029530.1.1	AT1G18835	Sotub03g029530
AT1G18850	1	CLCdnDe5_9591	AT1G18850	CLCdnDe5_9591
AT1G18870	2	Sotub06g027020.1.1|Sotub06g027070.1.1	AT1G18870	Sotub06g027070
AT1G18870	2	Sotub06g027020.1.1|Sotub06g027070.1.1	AT1G18870	Sotub06g027020
AT1G18890	1	CLCdnDe11_17110	AT1G18890	CLCdnDe11_17110
AT1G18950	1	CLCdnPW10_13080	AT1G18950	CLCdnPW10_13080
AT1G18980	2	Sotub03g026920.1.1|Sotub03g026910.1.1	AT1G18980	Sotub03g026920
AT1G18980	2	Sotub03g026920.1.1|Sotub03g026910.1.1	AT1G18980	Sotub03g026910
AT1G19000	1	VdnDe3_99975	AT1G19000	VdnDe3_99975
AT1G19025	2	Sotub11g005430.1.1|CLCdnDe9_73905	AT1G19025	Sotub11g005430
AT1G19025	2	Sotub11g005430.1.1|CLCdnDe9_73905	AT1G19025	CLCdnDe9_73905
AT1G19100	2	CLCdnRY12_37215|CLCdnDe7_22897	AT1G19100	CLCdnRY12_37215
AT1G19100	2	CLCdnRY12_37215|CLCdnDe7_22897	AT1G19100	CLCdnDe7_22897
AT1G19110	2	CLCdnDe13_841|Sotub12g008840.1.1	AT1G19110	Sotub12g008840
AT1G19110	2	CLCdnDe13_841|Sotub12g008840.1.1	AT1G19110	CLCdnDe13_841
AT1G19130	1	CLCdnPW46_8539	AT1G19130	CLCdnPW46_8539
AT1G19140	1	SdnRY1_21270	AT1G19140	SdnRY1_21270
AT1G19150	1	CLCdnPW26_10125	AT1G19150	CLCdnPW26_10125
AT1G19160	2	Sotub09g029220.1.1|Sotub03g008650.1.1	AT1G19160	Sotub09g029220
AT1G19160	2	Sotub09g029220.1.1|Sotub03g008650.1.1	AT1G19160	Sotub03g008650
AT1G19170	1	CLCdnDe13_28771	AT1G19170	CLCdnDe13_28771
AT1G19180	2	VdnPW3_64654|CLCdnRY5_51483	AT1G19180	VdnPW3_64654
AT1G19180	2	VdnPW3_64654|CLCdnRY5_51483	AT1G19180	CLCdnRY5_51483
AT1G19210	2	CLCdnDe12_94232|CLCdnDe6_166133	AT1G19210	CLCdnDe6_166133
AT1G19210	2	CLCdnDe12_94232|CLCdnDe6_166133	AT1G19210	CLCdnDe12_94232
AT1G19220	2	CLCdnDe2_5654|Sotub07g016400.1.1	AT1G19220	Sotub07g016400
AT1G19220	2	CLCdnDe2_5654|Sotub07g016400.1.1	AT1G19220	CLCdnDe2_5654
AT1G19230	2	Sotub07g016200.1.1|CLCdnDe14_49701	AT1G19230	Sotub07g016200
AT1G19230	2	Sotub07g016200.1.1|CLCdnDe14_49701	AT1G19230	CLCdnDe14_49701
AT1G19240	1	Sotub07g016210.1.1	AT1G19240	Sotub07g016210
AT1G19250	2	Sotub07g016230.1.1|CLCdnDe11_31148	AT1G19250	Sotub07g016230
AT1G19250	2	Sotub07g016230.1.1|CLCdnDe11_31148	AT1G19250	CLCdnDe11_31148
AT1G19260	2	SdnPW1_4708|CLCdnDe3_50457	AT1G19260	SdnPW1_4708
AT1G19260	2	SdnPW1_4708|CLCdnDe3_50457	AT1G19260	CLCdnDe3_50457
AT1G19270	1	CLCdnDe2_22489	AT1G19270	CLCdnDe2_22489
AT1G19290	1	Sotub04g033110.1.1	AT1G19290	Sotub04g033110
AT1G19300	1	VdnDe4_68455	AT1G19300	VdnDe4_68455
AT1G19310	1	SdnRY1_24041	AT1G19310	SdnRY1_24041
AT1G19340	1	CLCdnPW48_7942	AT1G19340	CLCdnPW48_7942
AT1G19360	2	CLCdnRY11_292|PGSC0003DMP400010592	AT1G19360	PGSC0003DMC400010592
AT1G19360	2	CLCdnRY11_292|PGSC0003DMP400010592	AT1G19360	CLCdnRY11_292
AT1G19400	1	VdnDe1_44372	AT1G19400	VdnDe1_44372
AT1G19430	1	CLCdnRY7_10995	AT1G19430	CLCdnRY7_10995
AT1G19440	1	PBdnRY1_5807	AT1G19440	PBdnRY1_5807
AT1G19485	1	VdnDe2_22883	AT1G19485	VdnDe2_22883
AT1G19490	2	VdnDe3_89299|CLCdnPW13_15455	AT1G19490	VdnDe3_89299
AT1G19490	2	VdnDe3_89299|CLCdnPW13_15455	AT1G19490	CLCdnPW13_15455
AT1G19520	1	CLCdnDe12_15598	AT1G19520	CLCdnDe12_15598
AT1G19530	2	PBdnRY1_5809|CLCdnPW13_53035	AT1G19530	PBdnRY1_5809
AT1G19530	2	PBdnRY1_5809|CLCdnPW13_53035	AT1G19530	CLCdnPW13_53035
AT1G19580	2	CLCdnRY10_15537|CLCdnDe14_40649	AT1G19580	CLCdnRY10_15537
AT1G19580	2	CLCdnRY10_15537|CLCdnDe14_40649	AT1G19580	CLCdnDe14_40649
AT1G19600	1	CLCdnDe11_7961	AT1G19600	CLCdnDe11_7961
AT1G19610	2	CLCdnDe10_136171|Sotub07g008940.1.1	AT1G19610	Sotub07g008940
AT1G19610	2	CLCdnDe10_136171|Sotub07g008940.1.1	AT1G19610	CLCdnDe10_136171
AT1G19630	2	CLCdnDe2_103611|CLCdnPW48_17933	AT1G19630	CLCdnPW48_17933
AT1G19630	2	CLCdnDe2_103611|CLCdnPW48_17933	AT1G19630	CLCdnDe2_103611
AT1G19640	2	CLCdnRY10_52349|CLCdnPW46_41283	AT1G19640	CLCdnRY10_52349
AT1G19640	2	CLCdnRY10_52349|CLCdnPW46_41283	AT1G19640	CLCdnPW46_41283
AT1G19660	1	VdnPW6_4927	AT1G19660	VdnPW6_4927
AT1G19690	1	PGSC0003DMP400017761	AT1G19690	PGSC0003DMC400017761
AT1G19715	2	VdnDe3_141265|CLCdnDe10_57133	AT1G19715	VdnDe3_141265
AT1G19715	2	VdnDe3_141265|CLCdnDe10_57133	AT1G19715	CLCdnDe10_57133
AT1G19720	1	CLCdnDe12_22594	AT1G19720	CLCdnDe12_22594
AT1G19800	1	Sotub01g038070.1.1	AT1G19800	Sotub01g038070
AT1G19850	1	VdnDe4_158607	AT1G19850	VdnDe4_158607
AT1G19860	2	CLCdnPW47_7362|Sotub02g027440.1.1	AT1G19860	Sotub02g027440
AT1G19860	2	CLCdnPW47_7362|Sotub02g027440.1.1	AT1G19860	CLCdnPW47_7362
AT1G19870	1	CLCdnDe5_16163	AT1G19870	CLCdnDe5_16163
AT1G19880	1	CLCdnPW10_3280	AT1G19880	CLCdnPW10_3280
AT1G19900	2	Sotub04g034510.1.1|Sotub04g034500.1.1	AT1G19900	Sotub04g034510
AT1G19900	2	Sotub04g034510.1.1|Sotub04g034500.1.1	AT1G19900	Sotub04g034500
AT1G19910	2	Sotub02g027520.1.1|CLCdnRY10_762	AT1G19910	Sotub02g027520
AT1G19910	2	Sotub02g027520.1.1|CLCdnRY10_762	AT1G19910	CLCdnRY10_762
AT1G19940	2	CLCdnDe5_6943|CLCdnRY9_12115	AT1G19940	CLCdnRY9_12115
AT1G19940	2	CLCdnDe5_6943|CLCdnRY9_12115	AT1G19940	CLCdnDe5_6943
AT1G19980	1	CLCdnDe13_89437	AT1G19980	CLCdnDe13_89437
AT1G19990	1	VdnPW1_44384	AT1G19990	VdnPW1_44384
AT1G20020	2	CLCdnDe12_767|CLCdnDe6_1441	AT1G20020	CLCdnDe6_1441
AT1G20020	2	CLCdnDe12_767|CLCdnDe6_1441	AT1G20020	CLCdnDe12_767
AT1G20050	2	VdnDe4_95893|VdnPW3_29860	AT1G20050	VdnPW3_29860
AT1G20050	2	VdnDe4_95893|VdnPW3_29860	AT1G20050	VdnDe4_95893
AT1G20060	1	VdnPW1_95711	AT1G20060	VdnPW1_95711
AT1G20080	2	CLCdnRY10_3923|CLCdnRY11_71858	AT1G20080	CLCdnRY11_71858
AT1G20080	2	CLCdnRY10_3923|CLCdnRY11_71858	AT1G20080	CLCdnRY10_3923
AT1G20110	2	CLCdnDe10_10682|CLCdnDe13_12334	AT1G20110	CLCdnDe13_12334
AT1G20110	2	CLCdnDe10_10682|CLCdnDe13_12334	AT1G20110	CLCdnDe10_10682
AT1G20160	2	Sotub04g035190.1.1|Sotub01g007210.1.1	AT1G20160	Sotub04g035190
AT1G20160	2	Sotub04g035190.1.1|Sotub01g007210.1.1	AT1G20160	Sotub01g007210
AT1G20180	1	Sotub04g035230.1.1	AT1G20180	Sotub04g035230
AT1G20190	2	SdnRY1_22124|CLCdnDe4_125346	AT1G20190	SdnRY1_22124
AT1G20190	2	SdnRY1_22124|CLCdnDe4_125346	AT1G20190	CLCdnDe4_125346
AT1G20200	2	CLCdnPW49_2239|Sotub01g049120.1.1	AT1G20200	Sotub01g049120
AT1G20200	2	CLCdnPW49_2239|Sotub01g049120.1.1	AT1G20200	CLCdnPW49_2239
AT1G20220	1	Sotub04g025770.1.1	AT1G20220	Sotub04g025770
AT1G20225	1	SdnRY1_24926	AT1G20225	SdnRY1_24926
AT1G20230	2	CLCdnDe5_41071|Sotub02g012190.1.1	AT1G20230	Sotub02g012190
AT1G20230	2	CLCdnDe5_41071|Sotub02g012190.1.1	AT1G20230	CLCdnDe5_41071
AT1G20270	1	Sotub04g035320.1.1	AT1G20270	Sotub04g035320
AT1G20300	2	CLCdnDe13_6526|Sotub04g035340.1.1	AT1G20300	Sotub04g035340
AT1G20300	2	CLCdnDe13_6526|Sotub04g035340.1.1	AT1G20300	CLCdnDe13_6526
AT1G20330	2	VdnDe1_34749|SdnPW1_17877	AT1G20330	VdnDe1_34749
AT1G20330	2	VdnDe1_34749|SdnPW1_17877	AT1G20330	SdnPW1_17877
AT1G20340	2	CLCdnDe10_119374|CLCdnPW1_281	AT1G20340	CLCdnPW1_281
AT1G20340	2	CLCdnDe10_119374|CLCdnPW1_281	AT1G20340	CLCdnDe10_119374
AT1G20350	1	SdnPW1_72293	AT1G20350	SdnPW1_72293
AT1G20370	2	VdnDe4_22683|SdnPW1_62700	AT1G20370	VdnDe4_22683
AT1G20370	2	VdnDe4_22683|SdnPW1_62700	AT1G20370	SdnPW1_62700
AT1G20410	1	CLCdnDe5_16748	AT1G20410	CLCdnDe5_16748
AT1G20430	2	TPW_comp65999_c2_seq2|CLCdnDe11_29455	AT1G20430	TPW_comp65999_c2_seq2
AT1G20430	2	TPW_comp65999_c2_seq2|CLCdnDe11_29455	AT1G20430	CLCdnDe11_29455
AT1G20460	1	CLCdnRY5_40792	AT1G20460	CLCdnRY5_40792
AT1G20470	1	PGSC0003DMP400017462	AT1G20470	PGSC0003DMC400017462
AT1G20510	2	CLCdnPW11_4875|Sotub11g012660.1.1	AT1G20510	Sotub11g012660
AT1G20510	2	CLCdnPW11_4875|Sotub11g012660.1.1	AT1G20510	CLCdnPW11_4875
AT1G20540	1	Sotub04g035740.1.1	AT1G20540	Sotub04g035740
AT1G20550	1	CLCdnDe6_41382	AT1G20550	CLCdnDe6_41382
AT1G20560	2	CLCdnDe4_21481|CLCdnDe13_16461	AT1G20560	CLCdnDe4_21481
AT1G20560	2	CLCdnDe4_21481|CLCdnDe13_16461	AT1G20560	CLCdnDe13_16461
AT1G20575	1	CLCdnRY10_2334	AT1G20575	CLCdnRY10_2334
AT1G20580	2	VdnPW3_74667|CLCdnRY5_11923	AT1G20580	VdnPW3_74667
AT1G20580	2	VdnPW3_74667|CLCdnRY5_11923	AT1G20580	CLCdnRY5_11923
AT1G20610	1	VdnDe1_194566	AT1G20610	VdnDe1_194566
AT1G20640	1	Sotub04g035940.1.1	AT1G20640	Sotub04g035940
AT1G20650	2	CLCdnPW36_34002|Sotub12g028010.1.1	AT1G20650	Sotub12g028010
AT1G20650	2	CLCdnPW36_34002|Sotub12g028010.1.1	AT1G20650	CLCdnPW36_34002
AT1G20670	2	CLCdnDe11_31796|CLCdnRY2_4832	AT1G20670	CLCdnRY2_4832
AT1G20670	2	CLCdnDe11_31796|CLCdnRY2_4832	AT1G20670	CLCdnDe11_31796
AT1G20696	2	SdnRY1_41117|CLCdnDe14_7310	AT1G20696	SdnRY1_41117
AT1G20696	2	SdnRY1_41117|CLCdnDe14_7310	AT1G20696	CLCdnDe14_7310
AT1G20720	2	CLCdnDe9_13529|CLCdnPW48_73455	AT1G20720	CLCdnPW48_73455
AT1G20720	2	CLCdnDe9_13529|CLCdnPW48_73455	AT1G20720	CLCdnDe9_13529
AT1G20760	1	Sotub04g036040.1.1	AT1G20760	Sotub04g036040
AT1G20770	1	CLCdnPW45_30919	AT1G20770	CLCdnPW45_30919
AT1G20790	2	PGSC0003DMP400026697|Sotub03g024630.1.1	AT1G20790	Sotub03g024630
AT1G20790	2	PGSC0003DMP400026697|Sotub03g024630.1.1	AT1G20790	PGSC0003DMC400026697
AT1G20810	1	CLCdnRY12_23314	AT1G20810	CLCdnRY12_23314
AT1G20823	1	CLCdnDe5_116878	AT1G20823	CLCdnDe5_116878
AT1G20830	1	CLCdnDe5_8680	AT1G20830	CLCdnDe5_8680
AT1G20870	1	CLCdnDe12_102255	AT1G20870	CLCdnDe12_102255
AT1G20920	1	CLCdnPW48_495	AT1G20920	CLCdnPW48_495
AT1G20925	1	CLCdnDe12_72239	AT1G20925	CLCdnDe12_72239
AT1G20930	1	CLCdnPW10_49030	AT1G20930	CLCdnPW10_49030
AT1G20960	2	VdnPW3_19061|Sotub06g029430.1.1	AT1G20960	VdnPW3_19061
AT1G20960	2	VdnPW3_19061|Sotub06g029430.1.1	AT1G20960	Sotub06g029430
AT1G20970	1	CLCdnPW10_9362	AT1G20970	CLCdnPW10_9362
AT1G20990	1	PGSC0003DMP400017692	AT1G20990	PGSC0003DMC400017692
AT1G21000	1	VdnDe2_108848	AT1G21000	VdnDe2_108848
AT1G21060	1	Sotub04g036510.1.1	AT1G21060	Sotub04g036510
AT1G21065	2	CLCdnDe9_12276|CLCdnDe10_134270	AT1G21065	CLCdnDe9_12276
AT1G21065	2	CLCdnDe9_12276|CLCdnDe10_134270	AT1G21065	CLCdnDe10_134270
AT1G21080	1	CLCdnDe5_40709	AT1G21080	CLCdnDe5_40709
AT1G21090	1	Sotub04g023420.1.1	AT1G21090	Sotub04g023420
AT1G21140	1	VdnDe3_18781	AT1G21140	VdnDe3_18781
AT1G21150	1	CLCdnRY11_10175	AT1G21150	CLCdnRY11_10175
AT1G21190	1	CLCdnRY11_10988	AT1G21190	CLCdnRY11_10988
AT1G21200	1	CLCdnPW23_22461	AT1G21200	CLCdnPW23_22461
AT1G21230	2	PGSC0003DMP400011517|Sotub09g013570.1.1	AT1G21230	Sotub09g013570
AT1G21230	2	PGSC0003DMP400011517|Sotub09g013570.1.1	AT1G21230	PGSC0003DMC400011517
AT1G21270	2	Sotub09g005050.1.1|Sotub09g005070.1.1	AT1G21270	Sotub09g005070
AT1G21270	2	Sotub09g005050.1.1|Sotub09g005070.1.1	AT1G21270	Sotub09g005050
AT1G21280	2	VdnDe1_37212|CLCdnRY10_2062	AT1G21280	VdnDe1_37212
AT1G21280	2	VdnDe1_37212|CLCdnRY10_2062	AT1G21280	CLCdnRY10_2062
AT1G21350	1	CLCdnPW39_16451	AT1G21350	CLCdnPW39_16451
AT1G21360	1	CLCdnDe10_35610	AT1G21360	CLCdnDe10_35610
AT1G21370	1	CLCdnRY10_56831	AT1G21370	CLCdnRY10_56831
AT1G21380	1	CLCdnDe11_5543	AT1G21380	CLCdnDe11_5543
AT1G21390	2	VdnPW3_91059|VdnDe6_98715	AT1G21390	VdnPW3_91059
AT1G21390	2	VdnPW3_91059|VdnDe6_98715	AT1G21390	VdnDe6_98715
AT1G21400	2	CLCdnDe4_40476|Sotub06g018740.1.1	AT1G21400	Sotub06g018740
AT1G21400	2	CLCdnDe4_40476|Sotub06g018740.1.1	AT1G21400	CLCdnDe4_40476
AT1G21410	1	VdnPW1_68879	AT1G21410	VdnPW1_68879
AT1G21450	1	CLCdnDe1_288	AT1G21450	CLCdnDe1_288
AT1G21460	2	CLCdnDe14_121011|CLCdnDe11_93069	AT1G21460	CLCdnDe14_121011
AT1G21460	2	CLCdnDe14_121011|CLCdnDe11_93069	AT1G21460	CLCdnDe11_93069
AT1G21480	1	VdnPW1_67102	AT1G21480	VdnPW1_67102
AT1G21500	1	Sotub12g015220.1.1	AT1G21500	Sotub12g015220
AT1G21540	1	SdnRY1_6658	AT1G21540	SdnRY1_6658
AT1G21550	2	TDe_comp88552_c0_seq2|CLCdnDe14_23417	AT1G21550	TDe_comp88552_c0_seq2
AT1G21550	2	TDe_comp88552_c0_seq2|CLCdnDe14_23417	AT1G21550	CLCdnDe14_23417
AT1G21560	1	CLCdnDe3_10661	AT1G21560	CLCdnDe3_10661
AT1G21580	1	TDe_comp98708_c2_seq9	AT1G21580	TDe_comp98708_c2_seq9
AT1G21600	1	CLCdnDe10_8876	AT1G21600	CLCdnDe10_8876
AT1G21630	2	CLCdnDe7_4834|Sotub02g025960.1.1	AT1G21630	Sotub02g025960
AT1G21630	2	CLCdnDe7_4834|Sotub02g025960.1.1	AT1G21630	CLCdnDe7_4834
AT1G21640	2	CLCdnRY10_16386|Sotub11g013080.1.1	AT1G21640	Sotub11g013080
AT1G21640	2	CLCdnRY10_16386|Sotub11g013080.1.1	AT1G21640	CLCdnRY10_16386
AT1G21650	2	CLCdnRY3_46257|CLCdnPW21_24038	AT1G21650	CLCdnRY3_46257
AT1G21650	2	CLCdnRY3_46257|CLCdnPW21_24038	AT1G21650	CLCdnPW21_24038
AT1G21660	1	CLCdnPW14_4089	AT1G21660	CLCdnPW14_4089
AT1G21680	1	PBdnRY1_12960	AT1G21680	PBdnRY1_12960
AT1G21690	1	VdnDe1_52587	AT1G21690	VdnDe1_52587
AT1G21695	1	CLCdnRY7_25437	AT1G21695	CLCdnRY7_25437
AT1G21700	1	CLCdnDe10_3271	AT1G21700	CLCdnDe10_3271
AT1G21710	1	CLCdnDe10_44673	AT1G21710	CLCdnDe10_44673
AT1G21720	1	CLCdnDe11_3747	AT1G21720	CLCdnDe11_3747
AT1G21722	1	CLCdnDe2_103543	AT1G21722	CLCdnDe2_103543
AT1G21730	1	CLCdnDe13_10230	AT1G21730	CLCdnDe13_10230
AT1G21740	1	CLCdnDe10_46833	AT1G21740	CLCdnDe10_46833
AT1G21750	1	Sotub06g019370.1.1	AT1G21750	Sotub06g019370
AT1G21760	2	VdnDe4_61981|CLCdnRY11_8977	AT1G21760	VdnDe4_61981
AT1G21760	2	VdnDe4_61981|CLCdnRY11_8977	AT1G21760	CLCdnRY11_8977
AT1G21770	1	VdnPW1_133605	AT1G21770	VdnPW1_133605
AT1G21780	1	CLCdnRY7_2826	AT1G21780	CLCdnRY7_2826
AT1G21790	1	CLCdnPW13_42757	AT1G21790	CLCdnPW13_42757
AT1G21830	1	CLCdnRY10_29412	AT1G21830	CLCdnRY10_29412
AT1G21840	1	CLCdnDe13_68101	AT1G21840	CLCdnDe13_68101
AT1G21870	1	PBdnRY1_8247	AT1G21870	PBdnRY1_8247
AT1G21880	2	CLCdnDe10_7229|VdnDe4_76565	AT1G21880	VdnDe4_76565
AT1G21880	2	CLCdnDe10_7229|VdnDe4_76565	AT1G21880	CLCdnDe10_7229
AT1G21910	1	CLCdnDe3_132159	AT1G21910	CLCdnDe3_132159
AT1G21920	2	VdnDe1_96938|CLCdnDe11_56817	AT1G21920	VdnDe1_96938
AT1G21920	2	VdnDe1_96938|CLCdnDe11_56817	AT1G21920	CLCdnDe11_56817
AT1G21930	2	CLCdnDe8_16666|PGSC0003DMP400026103	AT1G21930	PGSC0003DMC400026103
AT1G21930	2	CLCdnDe8_16666|PGSC0003DMP400026103	AT1G21930	CLCdnDe8_16666
AT1G21980	1	CLCdnRY3_6531	AT1G21980	CLCdnRY3_6531
AT1G22030	2	CLCdnRY2_30489|CLCdnDe11_47463	AT1G22030	CLCdnRY2_30489
AT1G22030	2	CLCdnRY2_30489|CLCdnDe11_47463	AT1G22030	CLCdnDe11_47463
AT1G22040	1	VdnPW2_34454	AT1G22040	VdnPW2_34454
AT1G22050	1	Sotub04g027230.1.1	AT1G22050	Sotub04g027230
AT1G22060	2	Sotub04g027240.1.1|CLCdnDe6_7482	AT1G22060	Sotub04g027240
AT1G22060	2	Sotub04g027240.1.1|CLCdnDe6_7482	AT1G22060	CLCdnDe6_7482
AT1G22100	1	Sotub07g011840.1.1	AT1G22100	Sotub07g011840
AT1G22110	2	Sotub04g027210.1.1|PGSC0003DMP400068273	AT1G22110	Sotub04g027210
AT1G22110	2	Sotub04g027210.1.1|PGSC0003DMP400068273	AT1G22110	PGSC0003DMC400068273
AT1G22130	1	Sotub05g024450.1.1	AT1G22130	Sotub05g024450
AT1G22140	1	Sotub12g025460.1.1	AT1G22140	Sotub12g025460
AT1G22150	2	PBdnRY1_14002|CLCdnDe13_118229	AT1G22150	PBdnRY1_14002
AT1G22150	2	PBdnRY1_14002|CLCdnDe13_118229	AT1G22150	CLCdnDe13_118229
AT1G22160	1	CLCdnDe1_6430	AT1G22160	CLCdnDe1_6430
AT1G22170	2	CLCdnDe13_101059|VdnDe4_65827	AT1G22170	VdnDe4_65827
AT1G22170	2	CLCdnDe13_101059|VdnDe4_65827	AT1G22170	CLCdnDe13_101059
AT1G22180	2	CLCdnRY2_15794|Sotub10g019400.1.1	AT1G22180	Sotub10g019400
AT1G22180	2	CLCdnRY2_15794|Sotub10g019400.1.1	AT1G22180	CLCdnRY2_15794
AT1G22260	2	Sotub04g027870.1.1|CLCdnPW48_69366	AT1G22260	Sotub04g027870
AT1G22260	2	Sotub04g027870.1.1|CLCdnPW48_69366	AT1G22260	CLCdnPW48_69366
AT1G22270	1	CLCdnDe4_31061	AT1G22270	CLCdnDe4_31061
AT1G22310	2	Sotub04g027990.1.1|CLCdnPW2_10544	AT1G22310	Sotub04g027990
AT1G22310	2	Sotub04g027990.1.1|CLCdnPW2_10544	AT1G22310	CLCdnPW2_10544
AT1G22360	1	Sotub12g025630.1.1	AT1G22360	Sotub12g025630
AT1G22380	2	Sotub04g028120.1.1|CLCdnDe2_7127	AT1G22380	Sotub04g028120
AT1G22380	2	Sotub04g028120.1.1|CLCdnDe2_7127	AT1G22380	CLCdnDe2_7127
AT1G22400	1	PBdnRY1_6241	AT1G22400	PBdnRY1_6241
AT1G22410	1	CLCdnPW2_5711	AT1G22410	CLCdnPW2_5711
AT1G22430	2	VdnPW1_29523|Sotub04g028350.1.1	AT1G22430	VdnPW1_29523
AT1G22430	2	VdnPW1_29523|Sotub04g028350.1.1	AT1G22430	Sotub04g028350
AT1G22450	2	CLCdnPW2_13065|CLCdnDe13_25944	AT1G22450	CLCdnPW2_13065
AT1G22450	2	CLCdnPW2_13065|CLCdnDe13_25944	AT1G22450	CLCdnDe13_25944
AT1G22460	1	Sotub04g028440.1.1	AT1G22460	Sotub04g028440
AT1G22540	2	CLCdnPW26_26484|Sotub06g019910.1.1	AT1G22540	Sotub06g019910
AT1G22540	2	CLCdnPW26_26484|Sotub06g019910.1.1	AT1G22540	CLCdnPW26_26484
AT1G22600	1	CLCdnPW47_54483	AT1G22600	CLCdnPW47_54483
AT1G22610	1	CLCdnDe1_12067	AT1G22610	CLCdnDe1_12067
AT1G22620	1	CLCdnDe13_25498	AT1G22620	CLCdnDe13_25498
AT1G22630	1	CLCdnDe4_6613	AT1G22630	CLCdnDe4_6613
AT1G22660	1	CLCdnDe2_6366	AT1G22660	CLCdnDe2_6366
AT1G22680	1	CLCdnDe2_28657	AT1G22680	CLCdnDe2_28657
AT1G22690	1	SdnRY1_49441	AT1G22690	SdnRY1_49441
AT1G22700	1	CLCdnDe10_19091	AT1G22700	CLCdnDe10_19091
AT1G22710	1	CLCdnPW49_4514	AT1G22710	CLCdnPW49_4514
AT1G22730	1	Sotub04g026070.1.1	AT1G22730	Sotub04g026070
AT1G22750	2	CLCdnPW11_25813|VdnPW3_104030	AT1G22750	VdnPW3_104030
AT1G22750	2	CLCdnPW11_25813|VdnPW3_104030	AT1G22750	CLCdnPW11_25813
AT1G22770	2	CLCdnDe7_12551|CLCdnDe10_1934	AT1G22770	CLCdnDe7_12551
AT1G22770	2	CLCdnDe7_12551|CLCdnDe10_1934	AT1G22770	CLCdnDe10_1934
AT1G22790	1	CLCdnPW2_11890	AT1G22790	CLCdnPW2_11890
AT1G22800	1	VdnDe2_80283	AT1G22800	VdnDe2_80283
AT1G22850	1	VdnDe2_45122	AT1G22850	VdnDe2_45122
AT1G22860	1	CLCdnDe4_30055	AT1G22860	CLCdnDe4_30055
AT1G22920	1	CLCdnPW2_8382	AT1G22920	CLCdnPW2_8382
AT1G22930	2	CLCdnPW45_1920|CLCdnRY1_8251	AT1G22930	CLCdnRY1_8251
AT1G22930	2	CLCdnPW45_1920|CLCdnRY1_8251	AT1G22930	CLCdnPW45_1920
AT1G22940	1	CLCdnDe6_18540	AT1G22940	CLCdnDe6_18540
AT1G22950	1	CLCdnDe10_51012	AT1G22950	CLCdnDe10_51012
AT1G22960	1	Sotub05g009170.1.1	AT1G22960	Sotub05g009170
AT1G22970	1	VdnDe3_88256	AT1G22970	VdnDe3_88256
AT1G22990	1	CLCdnDe1_6315	AT1G22990	CLCdnDe1_6315
AT1G23000	2	CLCdnPW14_33885|Sotub02g029860.1.1	AT1G23000	Sotub02g029860
AT1G23000	2	CLCdnPW14_33885|Sotub02g029860.1.1	AT1G23000	CLCdnPW14_33885
AT1G23030	1	CLCdnPW16_17974	AT1G23030	CLCdnPW16_17974
AT1G23070	1	VdnDe5_32384	AT1G23070	VdnDe5_32384
AT1G23090	1	CLCdnPW49_3038	AT1G23090	CLCdnPW49_3038
AT1G23170	2	VdnDe1_111072|CLCdnDe7_16488	AT1G23170	VdnDe1_111072
AT1G23170	2	VdnDe1_111072|CLCdnDe7_16488	AT1G23170	CLCdnDe7_16488
AT1G23180	1	VdnDe1_60815	AT1G23180	VdnDe1_60815
